Session,Hemi,ROI,nrAdultFaces,meanAdultFaces,nrChildFaces,meanChildFaces,nrNoHeadBody,meanNoHeadBody,nrLimbs,meanLimbs,nrCars,meanCars,nrGuitars,meanGuitars,nrCorridors,meanCorridors,nrHouses,meanHouses,nrWords,meanWords,nrNumber,meanNumber,nrFaces,meanFaces,nrBodies,meanBodies,nrObjects,meanObjects,nrPlaces,meanPlaces,nrChars,meanChars
RJ09_181110_time_03_2,rh,IOG_faces_toon_JC_10mm,3,-0.790642781,7,-0.214391253,45,2.969802613,28,2.573193218,0,-1.102055789,0,-0.388311067,1,-2.436699862,2,-0.818077392,7,-0.102277261,10,0.816309953,10,-0.63421412,48,3.722574842,0,-1.085199635,2,-2.225377939,13,0.481074993
INW06_191006_time_04_1,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09_190810_time_04_1,rh,IOG_faces_toon_JC_10mm,6,0.115013278,12,0.562273042,16,1.224031045,19,1.733365898,0,-0.236562529,0,-0.949139696,0,-1.098003325,2,-0.599488259,1,-0.708961063,3,0.106820742,13,0.492362224,25,2.044476209,0,-0.743490791,1,-1.156269933,2,-0.424885844
AOK07_190203_time_03_2,rh,IOG_faces_toon_JC_10mm,20,0.454906005,44,2.37031564,11,-0.251735133,15,0.230781052,3,0.137859745,0,-1.155583473,0,-3.11854792,0,-0.995017389,11,0.523083758,26,1.67890654,42,2.057697763,18,0.024854081,0,-0.574330332,0,-2.813533711,28,1.503819539
CS11_181215_time_03_2,rh,IOG_faces_toon_JC_10mm,0,-1.15718704,18,0.954534463,1,-1.363593404,3,-0.933091621,4,0.721510756,0,-0.791718448,0,-2.174022183,0,-1.357599419,25,2.12310597,46,3.247225807,14,0.027275433,6,-1.520871797,2,0.093691404,0,-2.402834965,50,3.688052667
GEJA09_190921_time_04_1,rh,IOG_faces_toon_JC_10mm,7,-0.719613325,24,1.10380504,13,0.353542494,18,1.330563118,7,1.073257722,0,-0.831101954,0,-2.876915395,0,-2.10487221,16,1.027910119,20,1.424301745,18,0.401341718,19,1.21983185,1,0.34374876,0,-3.384717173,24,1.68545729
MDT09_191027_time_03_2,rh,IOG_faces_toon_JC_10mm,3,-0.810741641,21,0.923634342,11,-0.2081597,20,1.266535789,0,-0.045362586,0,-0.652335477,0,-4.573699685,0,-2.138477697,48,2.915742825,54,3.021663807,17,0.211124,22,0.836254656,0,-0.419919752,0,-4.577932472,71,4.091212182
DAPA10_181201_time_03_2,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STM10_190903_time_03_2,rh,IOG_faces_toon_JC_10mm,11,0.890522794,19,1.263775404,3,-1.388781741,5,0.174500126,0,0.031733243,0,-1.40359257,0,-2.045716962,0,0.198792294,11,0.963446225,12,0.929896738,22,1.484503662,5,-0.696011328,0,-0.803031534,0,-1.279480279,15,1.305434084
DAPA10_190921_time_04_1,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CGSA11_190910_time_04_1,rh,IOG_faces_toon_JC_10mm,3,-0.555937808,17,0.945874313,33,2.729487189,37,2.982236837,0,-0.214089991,0,-1.02931427,0,-1.480592531,0,-1.627602231,0,-0.92746623,0,-0.484711195,12,0.380217385,43,3.889416217,0,-0.773309512,0,-2.103851623,1,-0.97871937
OS12_190724_time_06_1,rh,IOG_faces_toon_JC_10mm,12,-0.026026784,20,1.163569609,7,-1.109463731,4,-1.528555057,4,1.143439497,0,-1.04149252,0,-1.995020863,0,-1.161420742,18,1.5965255,29,2.464629134,20,0.861038115,6,-1.820835376,0,0.274209399,1,-2.14887879,38,2.788763262
CS22_190217_time_03_1,rh,IOG_faces_toon_JC_10mm,16,0.071431629,25,1.35722373,2,-1.62516889,6,-2.070481835,9,1.37477542,0,-1.859958117,1,-3.223466987,11,-0.291671571,36,2.284447823,52,3.230378481,25,1.065198389,5,-2.539367711,4,-0.028701454,6,-2.418291301,58,3.789799642
em_050317,rh,IOG_faces_toon_JC_10mm,0,-0.328216205,5,-0.353224813,31,2.110215169,2,-1.796555715,68,4.601739209,49,3.548162177,0,-4.884569251,0,-2.722145532,6,1.21746805,0,-1.378748941,6,-0.470090154,11,0.214778376,80,5.65962028,0,-5.314381575,0,-0.082829181
NAV22_181218_time_03_1,rh,IOG_faces_toon_JC_10mm,9,-0.165508024,27,2.532483302,15,1.29062492,34,2.715798982,0,-1.151271641,0,-2.33503246,0,-3.115644061,0,-1.745269974,6,-0.05439033,18,1.897920413,28,1.808945818,35,2.829172386,0,-2.271400833,0,-3.31035953,16,1.247128567
GB23_190117_time_03_1,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23_181211_time_03_1,rh,IOG_faces_toon_JC_10mm,9,0.246900797,41,3.005361985,35,2.071874276,24,1.6035571,0,-1.108951494,0,-3.404329724,0,-4.75962514,4,-1.813973966,11,0.548497694,47,3.529768422,39,2.411763571,36,2.451735853,0,-2.869076185,0,-4.490474172,37,2.77505017
JP23_170111_time_02_1,rh,IOG_faces_toon_JC_10mm,0,0.028312423,0,-0.211005733,2,0.753550374,0,0.081427617,0,0.121782148,0,0.034140759,0,-0.484770533,0,0.350233802,0,-0.537000829,0,0.073010586,0,-0.142038401,1,0.511199007,0,0.114748248,0,-0.101653265,0,-0.327178996
MW23_190306_time_03_1,rh,IOG_faces_toon_JC_10mm,12,0.955806503,24,2.094604265,1,-1.997369307,3,-0.455527168,0,-1.172835443,0,-2.057932816,0,-2.19467597,0,-1.358244468,31,2.487601271,38,3.025541522,23,2.14945623,2,-1.536749466,0,-2.124751147,0,-2.417516061,46,3.793564006
MZ190410,rh,IOG_faces_toon_JC_10mm,8,0.264306263,24,2.060598878,0,-3.143823756,0,-0.710603082,2,0.777610684,0,-1.870098054,3,0.513593838,0,-0.816449494,14,0.911006293,12,0.959761049,17,1.717150777,0,-2.440870153,0,-0.50596694,0,-0.19504532,23,1.289354324
CR24_181106_time_03_2,rh,IOG_faces_toon_JC_10mm,43,2.573941529,64,4.389786746,2,-0.382268313,4,-0.572956834,0,-0.464244854,0,-1.162181591,0,-3.684590687,0,-2.111238694,27,1.840663061,8,-0.152040712,65,4.846005562,6,-0.662474376,0,-1.04601206,0,-3.94628914,24,1.187974318
NC24_190217_time_03_1,rh,IOG_faces_toon_JC_10mm,17,1.199142419,27,2.129295396,17,1.36510943,7,0.557108765,0,-0.270867423,0,-0.328017441,0,-2.425703906,0,-1.983525845,3,-0.162871968,4,0.490627411,32,2.321073673,17,1.236669194,0,-0.403872952,0,-2.992676148,9,0.218024548
TL24_190428_time_03_1,rh,IOG_faces_toon_JC_10mm,6,0.667311121,32,2.518825478,7,1.07980042,4,0.887532746,0,-0.680289608,0,-0.924624767,0,-3.713244984,0,-0.58592094,0,-0.695276961,20,1.790000664,29,2.296570364,12,1.317057223,0,-1.073777779,0,-2.951905412,10,0.724563646
KM25_181204_time_03_1,rh,IOG_faces_toon_JC_10mm,7,0.436736155,26,1.582395429,3,-0.740543376,1,0.145234202,0,0.192014495,2,0.390948213,0,-2.989258353,0,-0.444398189,13,1.096096367,2,0.414738412,26,1.453239051,5,-0.331563952,3,0.379719752,0,-2.358220078,12,1.049601287
mh102018,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.3625925,15,0.773924848,42,2.889331324,0,-1.554274122,0,-2.421525973
MN181023,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.616403887,1,-0.443587377,8,0.85694154,0,-0.537677606,0,-0.486674635
ST25,rh,IOG_faces_toon_JC_10mm,3,-1.149299329,41,2.89745446,6,-1.603867728,18,1.329933746,15,1.610635454,0,-3.570698338,0,-3.154603811,0,-2.852956347,23,1.30805177,47,4.004412714,24,1.487911481,10,0.041559607,2,-0.867169174,0,-4.0880864,42,3.606958302
es103118,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.166156086,25,1.088123816,23,0.0851938,6,-0.299960556,4,-1.013532012
jw103018,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-0.185967789,0,-1.717978167,52,2.966099365,1,0.22499364,0,-1.268690387
mg_041817,rh,IOG_faces_toon_JC_10mm,4,0.420672117,2,-1.156976779,18,1.535247714,42,3.488309716,4,0.148017286,5,0.331209908,0,-4.908970757,0,-1.243469232,12,1.381112611,1,-0.077823572,5,-0.508321549,40,3.528361192,8,0.332382695,0,-4.295585765,7,0.931201116
SP171101,rh,IOG_faces_toon_JC_10mm,15,1.663326285,36,2.567976352,35,2.682004581,18,1.339001251,0,0.179137934,0,-2.485215491,0,-4.317692364,0,-1.710603626,0,-1.774608344,19,1.899443297,41,2.924722011,32,2.778372891,0,-1.628801465,0,-4.050356052,2,0.050814519
TH181012,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1.933044495,2,-0.039181958,0,-1.101187106,1,-0.219581663,0,-0.586081266
JG24_170109_time_04_1,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,rh,IOG_faces_toon_JC_10mm,9,1.03478739,12,1.2725132,5,1.214113758,1,0.58047162,0,-0.443783341,0,-0.215497816,0,-0.654479173,0,-0.754777759,0,-1.082616693,0,-0.44673047,18,1.577337301,4,1.164324313,0,-0.471864059,0,-0.95346386,0,-1.061812484
KG22_190128_time_03_1,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBA24_190130_time_03_1,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
df032518,rh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05_181201_time_03_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLC06_190912_time_04_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ED07_190824_time_04_2,lh,IOG_faces_toon_JC_10mm,2,-1.253384914,3,-0.352346314,21,1.744706463,10,1.006373476,0,-0.068635937,1,0.16883893,0,-1.460801094,1,-1.330546252,6,0.68341859,10,1.041230045,3,-1.014802964,21,1.803754876,0,0.046237737,1,-1.892687225,9,1.184433704
ENK05_190203_time_03_2,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09_181110_time_03_2,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INW06_191006_time_04_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ09_190810_time_04_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOK07_190203_time_03_2,lh,IOG_faces_toon_JC_10mm,6,-0.211249397,19,0.938932623,2,-0.326780777,27,0.934211191,0,0.614228207,3,-0.19750213,0,-2.930056158,1,-1.400301607,25,1.209315611,14,1.25756496,17,0.581065077,26,0.513502616,0,0.360744796,2,-2.952930635,34,1.699770372
CS11_181215_time_03_2,lh,IOG_faces_toon_JC_10mm,4,-0.912237994,14,0.292931073,3,0.190389538,7,0.614807267,1,0.1691451,1,-0.613291293,0,-2.376094,0,-2.028908633,24,1.622058916,37,2.774101755,13,-0.32471021,13,0.579763984,1,-0.230239093,0,-2.98861688,36,3.016246324
GEJA09_190921_time_04_1,lh,IOG_faces_toon_JC_10mm,1,-0.715737875,10,0.168294768,0,-1.205416163,4,0.355624003,0,0.368830339,0,-0.300391583,0,-1.386645236,0,-1.249090069,23,2.035722737,7,1.41870258,9,-0.301126817,5,-0.44929776,0,0.109415761,1,-1.787356959,33,2.388488063
MDT09_191027_time_03_2,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10_181201_time_03_2,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STM10_190903_time_03_2,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAPA10_190921_time_04_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CGSA11_190910_time_04_1,lh,IOG_faces_toon_JC_10mm,7,-0.154759509,31,2.087046366,10,-0.347785296,26,1.662885131,0,-0.382195362,0,-1.024939107,1,-1.840146929,1,-2.194707826,29,1.430341977,12,0.455067579,29,1.479793085,21,1.053526111,0,-0.901334995,1,-2.729021775,30,1.311333155
OS12_190724_time_06_1,lh,IOG_faces_toon_JC_10mm,9,-0.562923692,15,-0.236838686,24,1.573791879,17,1.016241324,1,0.47508008,0,-1.178410911,1,-1.706868657,1,-0.850610503,9,0.245015358,21,1.223931857,16,-0.514979929,28,1.709296196,0,-0.325796132,2,-1.743386193,22,1.000688544
CS22_190217_time_03_1,lh,IOG_faces_toon_JC_10mm,6,-0.010092541,34,2.459366323,0,-4.471918629,2,-3.012832768,7,0.61559867,0,-2.184631152,0,-4.355154419,0,-1.799002216,78,7.228590349,57,3.953331151,27,1.846779243,1,-4.951884563,0,-0.809982582,0,-4.201413363,77,7.746925184
em_050317,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAV22_181218_time_03_1,lh,IOG_faces_toon_JC_10mm,6,-0.347531785,12,1.075139258,6,-0.124039443,9,0.357540308,0,-0.99415011,0,-1.320755535,0,-3.117836148,0,-1.308071628,25,2.606067284,27,2.820276149,13,0.602200537,14,0.197138975,0,-1.551219001,0,-3.021186761,36,3.737643288
GB23_190117_time_03_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEW23_181211_time_03_1,lh,IOG_faces_toon_JC_10mm,3,-0.557719882,17,1.256520198,10,0.184248739,15,1.327875019,0,-1.598146656,0,-1.884567216,0,-3.038766821,0,-1.587557649,28,2.369845779,38,3.093533685,13,0.613183288,15,1.116818766,0,-2.352954463,0,-3.152450009,37,3.757021396
JP23_170111_time_02_1,lh,IOG_faces_toon_JC_10mm,0,-0.015658234,0,0.154280098,0,0.198326721,0,0.049456476,0,0.217016573,0,0.012901107,0,-0.072754939,0,-0.170281335,0,-0.33425542,0,0.012773958,0,0.106868504,0,0.155794042,0,0.176213543,0,-0.163421826,0,-0.225777224
MW23_190306_time_03_1,lh,IOG_faces_toon_JC_10mm,6,-0.180349684,19,0.964429107,23,1.149466783,49,3.200541081,2,-1.270283609,0,-1.079844034,0,-3.569169751,0,-2.579091268,20,1.154318498,33,2.296939674,22,0.618747243,44,3.112557762,1,-1.623691022,0,-4.17770942,30,2.365064803
MZ190410,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CR24_181106_time_03_2,lh,IOG_faces_toon_JC_10mm,17,0.763293237,35,1.916578499,54,3.166815621,51,3.553785581,0,0.268083862,0,-0.07869138,0,-4.391880639,0,-2.88533324,9,-0.340136815,3,-0.98217213,34,1.900239863,60,4.58366327,0,0.161877794,0,-4.949038641,7,-0.903681243
NC24_190217_time_03_1,lh,IOG_faces_toon_JC_10mm,1,-0.308983819,7,0.746806534,36,2.885277639,37,3.216922973,0,-0.264050316,0,-0.444299587,0,-2.475923609,0,-2.181460065,0,-1.197456035,1,0.621148256,11,0.37789096,45,4.160298813,0,-0.467147099,0,-3.158933372,0,-0.419185029
TL24_190428_time_03_1,lh,IOG_faces_toon_JC_10mm,7,0.682332555,45,2.788075928,9,0.625268222,5,0.164839488,1,-0.7720685,0,-0.93897562,0,-2.976519151,1,-0.418995635,3,-0.051215967,20,1.096060731,35,2.50839642,8,0.497936544,0,-1.153545781,0,-2.332539642,16,0.706334177
KM25_181204_time_03_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mh102018,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.6072417,4,0.541184532,1,0.492915542,0,-1.374433251,3,0.926187703
MN181023,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.898759183,14,1.27087191,0,-1.920420853,2,0.413760666,1,1.122145152
ST25,lh,IOG_faces_toon_JC_10mm,2,-3.140545196,25,1.058707839,2,-2.802130764,58,5.167032157,16,1.589904059,0,-4.064602037,1,-4.586206968,0,-4.450601189,51,3.425483746,76,5.90858044,15,-1.11328314,31,2.233420675,2,-1.176622264,1,-6.14683405,73,6.385338228
es103118,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-0.557686788,19,1.664006778,28,2.047080209,1,-0.439674508,0,-2.651266337
jw103018,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-2.725451337,47,3.230699451,8,0.613615523,0,-0.724331251,3,-0.373978277
mg_041817,lh,IOG_faces_toon_JC_10mm,4,0.088682701,2,-0.554608208,2,-0.024264375,1,0.31122925,16,1.175881675,30,2.646088963,0,-2.989060127,0,-1.489226849,12,1.532914107,0,-0.711279814,5,-0.321572407,4,0.201860593,31,2.650829322,0,-3.128397457,2,0.602515203
SP171101,lh,IOG_faces_toon_JC_10mm,1,1.286994232,12,1.848919124,1,-0.504249431,6,-0.1013212,1,0.537877338,0,-1.351701561,0,-1.855700898,0,-1.333135958,0,-0.123097846,15,1.613096635,25,2.168622374,3,-0.418604285,0,-0.580101379,1,-2.143520638,13,1.015642727
TH181012,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.922796282,2,0.346381117,0,-0.597465961,1,-0.14196365,8,1.320207823
JG24_170109_time_04_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSH28_181008_time_03_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KG22_190128_time_03_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VN26,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DRS22,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MBA24_190130_time_03_1,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
df032518,lh,IOG_faces_toon_JC_10mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENK05_181201_time_03_1,rh,IPS_places_toon_JC_10mm,0,-2.411301948,0,-2.670651458,0,-1.422471609,0,0.090985603,0,-0.793406772,0,-1.000680176,71,5.048768895,57,3.775203051,0,-0.713045965,0,-1.066873536,0,-3.453623702,0,-0.779434388,0,-1.206510667,77,5.993985207,0,-1.222578476
CLC06_190912_time_04_1,rh,IPS_places_toon_JC_10mm,0,-2.003997826,0,-2.195607958,0,-1.187813392,0,0.057634236,2,0.753649505,0,-0.756027644,22,1.436865003,19,1.575834125,0,0.540866418,9,0.847007461,0,-2.852226965,0,-0.664763519,1,0.139707388,34,2.039257602,11,0.952927849
ED07_190824_time_04_2,rh,IPS_places_toon_JC_10mm,0,-2.236392247,0,-2.299932172,0,-0.693414266,0,-0.26180135,0,-0.781357389,0,-0.16815514,51,3.433788777,9,0.187569386,4,1.327375555,0,0.682996247,0,-3.069762352,0,-0.61210796,0,-0.706216653,36,2.494208851,8,1.393472027
ENK05_190203_time_03_2,rh,IPS_places_toon_JC_10mm,0,-2.806775042,0,-3.087998494,0,-2.4022888,2,0.640174815,0,-0.132037737,0,-1.032188039,58,4.746389709,56,4.973026752,0,-0.818291671,0,-1.541808808,0,-4.00448028,0,-0.94739438,0,-0.711255596,69,6.581739183,0,-1.618018792
RJ09_181110_time_03_2,rh,IPS_places_toon_JC_10mm,0,-1.545242167,0,-1.483835098,2,0.550367567,26,1.589986161,0,-0.85152081,1,-0.059751062,3,-0.19086211,2,0.347347364,1,0.304609503,6,1.138510173,0,-2.041724282,19,1.533947346,2,-0.696803547,5,0.099240072,2,0.984636786
INW06_191006_time_04_1,rh,IPS_places_toon_JC_10mm,0,-3.371145992,0,-2.732275502,0,-1.136101188,0,-1.192202863,1,0.614217801,0,-0.423334715,66,3.906131303,25,1.784037747,0,0.185675124,6,1.158798426,0,-4.073907183,0,-1.581668197,0,0.227565265,68,3.881613868,5,0.914962206
RJ09_190810_time_04_1,rh,IPS_places_toon_JC_10mm,4,0.089189304,1,-0.645525812,0,-0.499337812,10,0.993137068,2,0.366431263,2,0.140428849,13,1.284832973,0,-0.198336329,0,-1.173486988,3,-0.426744579,1,-0.432996671,7,0.455264878,3,0.367499702,7,0.754732932,1,-1.112009269
AOK07_190203_time_03_2,rh,IPS_places_toon_JC_10mm,0,-2.582089048,0,-1.524915592,0,-1.956297999,1,0.497938349,0,-0.262928151,0,-1.346924432,52,2.85904516,51,2.6377528,3,-0.405994925,16,0.747952645,0,-2.692568214,0,-0.789242172,0,-0.998545019,70,3.726688611,14,0.221772989
CS11_181215_time_03_2,rh,IPS_places_toon_JC_10mm,0,-4.468161563,0,-4.861248108,0,-2.749814804,0,-0.979294434,11,1.387404314,0,-1.553104581,46,5.673847465,40,4.429224827,2,0.04533611,9,0.967445265,0,-6.333679543,0,-2.382714489,2,0.162059038,51,6.860170218,7,0.686951713
GEJA09_190921_time_04_1,rh,IPS_places_toon_JC_10mm,0,-0.967094633,0,-1.866243371,0,-0.509738092,0,-0.330419261,0,0.074709462,0,-1.475990559,61,4.164049939,29,2.033102364,0,-1.067717491,0,-0.806416908,0,-1.984164729,0,-0.554587692,0,-0.812334625,61,4.225190121,0,-1.294943283
MDT09_191027_time_03_2,rh,IPS_places_toon_JC_10mm,0,-2.945356956,0,-2.362754944,0,-1.666658892,5,-0.299528295,2,0.732743668,0,-0.350141767,53,3.79237191,50,3.094799593,10,0.037398113,3,-1.235231452,0,-3.540956787,0,-1.221204777,2,0.362812348,67,4.674616125,10,-0.810271878
DAPA10_181201_time_03_2,rh,IPS_places_toon_JC_10mm,0,-1.128422544,0,-1.731552038,0,-0.373025502,1,0.3788281,0,-0.700286189,0,-0.47357664,14,1.59354613,4,0.325476801,7,0.870726192,6,0.743395197,0,-1.979144709,0,0.064774533,0,-0.823334622,14,1.316035525,11,1.114106365
STM10_190903_time_03_2,rh,IPS_places_toon_JC_10mm,0,-2.633976108,0,-4.802714099,0,-2.266389511,22,1.792650437,0,-1.334833967,0,-0.564501249,70,5.609051991,58,4.07195618,0,-0.557434216,0,-0.621445077,0,-5.192985324,9,0.007581603,0,-1.369948882,72,6.577916301,0,-0.811796341
